genename	sampname	gene	samp	value
RENBP	0	1	1	0.577032903463391
RENBP	0	1	2	0.524520203142925
RENBP	0	1	3	0.888658010182521
RENBP	0	1	4	0.0577822589360696
RENBP	0	1	5	-1.37127025337253
RENBP	0	1	6	-0.724509456151724
RENBP	0	1	7	-0.287163997492518
RENBP	0	1	8	1.49966458205505
RENBP	0	1	9	0.597724462455171
RENBP	0	1	10	1.02203204305734
RENBP	0	1	11	-1.10817667839019
RENBP	0	1	12	-0.620297353083185
RENBP	0	1	13	-1.56394477360869
RENBP	0	1	14	-1.25816876743332
RENBP	0	1	15	0.648695794900819
RENBP	0	1	16	-0.50410661195502
RENBP	0	1	17	0.8144157985849
RENBP	0	1	18	0.785979877857719
RENBP	0	1	19	-1.53900872417678
RENBP	0	1	20	-0.0743830779882055
RENBP	0	1	21	1.0649122287704
RENBP	0	1	22	-1.37127025337253
RENBP	0	1	23	0.427040814420258
RENBP	0	1	24	1.51384096919815
RENBP	1	1	25	0.34842563019872
RENBP	1	1	26	1.07339825311561
RENBP	1	1	27	3.71313094049661
RENBP	1	1	28	-0.966902878306154
RENBP	1	1	29	0.438066880967533
RENBP	1	1	30	0.313939328481054
RENBP	1	1	31	-1.46569934592007
RENBP	1	1	32	-1.7732131072668
RENBP	1	1	33	0.535113873527466
RENBP	1	1	34	4.58172430468781
RENBP	1	1	35	3.12368493924625
RENBP	1	1	36	0.535113873527466
RENBP	1	1	37	-1.10817667839019
RENBP	1	1	38	2.29833796177208
RENBP	1	1	39	-0.654540785462796
RENBP	1	1	40	3.07211117341119
RENBP	1	1	41	1.77494030980653
RENBP	1	1	42	5.69548134830289
CHIT1	0	2	1	1.07728895687896
CHIT1	0	2	2	-0.160732963124411
CHIT1	0	2	3	0.896452386003038
CHIT1	0	2	4	-1.17831590302334
CHIT1	0	2	5	0.084791804641763
CHIT1	0	2	6	-1.17831590302334
CHIT1	0	2	7	-0.594472198676235
CHIT1	0	2	8	-1.01055843544783
CHIT1	0	2	9	0.510117698475286
CHIT1	0	2	10	-0.5413077538971
CHIT1	0	2	11	2.48627005737729
CHIT1	0	2	12	-0.427944393902917
CHIT1	0	2	13	-0.10053543780963
CHIT1	0	2	14	-1.27998011326848
CHIT1	0	2	15	0.600469749411057
CHIT1	0	2	16	0.859741204473565
CHIT1	0	2	17	0.865039024018844
CHIT1	0	2	18	-1.25910854442439
CHIT1	0	2	19	-0.212741441194868
CHIT1	0	2	20	-0.0331294674149447
