genename	sampname	gene	samp	value
PIK3R5	0	3	2	-1.48996541425982
PIK3R5	0	3	3	0.767551375575047
PIK3R5	0	3	4	0.914272332094177
PIK3R5	0	3	5	0.944251364731941
PIK3R5	0	3	6	-1.37453162558875
PIK3R5	0	3	7	0.270585776203886
PIK3R5	0	3	8	0.298307969946399
PIK3R5	0	3	9	-0.306126442088781
PIK3R5	0	3	10	0.70134993800322
PIK3R5	0	3	11	0.136747903511324
PIK3R5	0	3	12	0.692998677671748
PIK3R5	0	3	13	1.09092714340568
PIK3R5	0	3	14	-0.1654584037878
PIK3R5	0	3	15	0.21268899932348
PIK3R5	0	3	16	0.492531295596816
PIK3R5	0	3	17	-0.670089224306608
PIK3R5	0	3	18	-1.24341509879225
PIK3R5	0	3	19	-2.07879450843779
PIK3R5	0	3	20	0.0632698976671185
PIK3R5	0	3	21	-0.157211850937766
PIK3R5	0	3	22	-1.83234858836462
PIK3R5	0	3	23	1.73618880777296
PIK3R5	0	3	24	1.04977418235841
PIK3R5	1	3	25	1.51541936514033
PIK3R5	1	3	26	0.584564031494787
PIK3R5	1	3	27	-1.0134650953615
PIK3R5	1	3	28	0.634056018288654
PIK3R5	1	3	29	0.024058835994591
PIK3R5	1	3	30	-1.05175569588874
PIK3R5	1	3	31	-0.331841203039368
PIK3R5	1	3	32	0.203273342878529
PIK3R5	1	3	33	1.05589718500221
PIK3R5	1	3	34	0.469636419249728
PIK3R5	1	3	35	-0.167522650349026
PIK3R5	1	3	36	1.14665580490733
PIK3R5	1	3	37	-1.95851237068782
PIK3R5	1	3	38	0.970889162777478
PIK3R5	1	3	39	-3.08388655881523
PIK3R5	1	3	40	-4.35674033474466
PIK3R5	1	3	41	-0.681783866662357
PIK3R5	1	3	42	1.30365930565559
CACNA1D	0	4	1	0.191308640507218
CACNA1D	0	4	2	1.52849633321545
CACNA1D	0	4	3	0.865422409859365
CACNA1D	0	4	4	0.658986082377477
CACNA1D	0	4	5	-0.577651360292152
CACNA1D	0	4	6	1.31751382059839
CACNA1D	0	4	7	-0.724147485275735
CACNA1D	0	4	8	0.0332017182566153
CACNA1D	0	4	9	0.174658201920808
CACNA1D	0	4	10	-2.23521831163812
CACNA1D	0	4	11	0.0134318553911216
CACNA1D	0	4	12	-0.0900016170172822
CACNA1D	0	4	13	0.292399887679492
CACNA1D	0	4	14	-0.297654194964942
CACNA1D	0	4	15	-2.02713476182816
CACNA1D	0	4	16	-0.0367154116663432
CACNA1D	0	4	17	2.27993421898243
CACNA1D	0	4	18	-1.15742074831103
CACNA1D	0	4	19	-0.466071299434373
CACNA1D	0	4	20	0.414749550011029
CACNA1D	0	4	21	-0.466071299434373
CACNA1D	0	4	22	0.0857828695301757
CACNA1D	0	4	23	0.531177370443711
CACNA1D	0	4	24	-0.308976468910781
CACNA1D	1	4	25	-0.42999897796631
CACNA1D	1	4	26	0.28709062747419
CACNA1D	1	4	27	0.801899186590955
CACNA1D	1	4	28	0.665050304298349
CACNA1D	1	4	29	0.87098858648511
CACNA1D	1	4	30	-0.144494754842815
CACNA1D	1	4	31	0.0430260633622035
CACNA1D	1	4	32	0.112601381938377
CACNA1D	1	4	33	1.1576130696495
CACNA1D	1	4	34	-2.30184178900524
CACNA1D	1	4	35	-1.63843668304935
CACNA1D	1	4	36	0.28709062747419
CACNA1D	1	4	37	0.269307998309305
CACNA1D	1	4	38	0.884847949539899
CACNA1D	1	4	39	-5.49106938531493
CACNA1D	1	4	40	-0.0714225380282989
CACNA1D	1	4	41	-2.65374627613575
CACNA1D	1	4	42	-0.649784606202232
CACNA1E	0	5	1	0.332128964224169
CACNA1E	0	5	2	-0.310426171355194
CACNA1E	0	5	3	-0.765099344748714
CACNA1E	0	5	4	1.23922046558442
CACNA1E	0	5	5	-0.789235375709475
CACNA1E	0	5	6	-0.1662452371475
CACNA1E	0	5	7	-0.245957475126828
CACNA1E	0	5	8	-0.582592365057701
CACNA1E	0	5	9	0.136857944197401
CACNA1E	0	5	10	-0.396766164256944
CACNA1E	0	5	11	0.675369872208072
CACNA1E	0	5	12	2.09789282377492
CACNA1E	0	5	13	0.60822137859169
CACNA1E	0	5	14	-2.11828823986799
CACNA1E	0	5	15	-0.183664046301647
CACNA1E	0	5	16	1.66092057899049
CACNA1E	0	5	17	1.89372445036607
CACNA1E	0	5	18	-0.889064015839818
CACNA1E	0	5	19	-0.406613548005473
CACNA1E	0	5	20	-0.192435464585187
CACNA1E	0	5	21	-1.38635497864934
