genename	sampname	gene	samp	value
SGSH	0	2	17	0.599160210645068
SGSH	0	2	18	-0.277735294713426
SGSH	0	2	19	0.86099870247298
SGSH	0	2	20	-1.78743565972955
SGSH	0	2	21	1.77023547029046
SGSH	0	2	22	-0.211503238761371
SGSH	0	2	23	-1.82018257699539
SGSH	0	2	24	-0.663031642207
SGSH	1	2	25	-0.751201952518603
SGSH	1	2	26	-1.34167919449652
SGSH	1	2	27	-0.0594261164538998
SGSH	1	2	28	-1.1823856703468
SGSH	1	2	29	-2.36450168680631
SGSH	1	2	30	-0.245703696440585
SGSH	1	2	31	0.905849872222923
SGSH	1	2	32	-1.89806476854413
SGSH	1	2	33	0.0369221312914707
SGSH	1	2	34	-0.125895431590199
SGSH	1	2	35	1.38147598293257
SGSH	1	2	36	-0.996510976712428
SGSH	1	2	37	-2.63659373235295
SGSH	1	2	38	-0.107615490569757
SGSH	1	2	39	1.00346592810205
SGSH	1	2	40	1.63972884142615
SGSH	1	2	41	-1.88456378741029
SGSH	1	2	42	-4.73103745267906
HEXB	0	3	1	-1.08437635454194
HEXB	0	3	2	-0.584854184611523
HEXB	0	3	3	-0.238674148724854
HEXB	0	3	4	1.36765713206476
HEXB	0	3	5	-0.0560101701544109
HEXB	0	3	6	-0.34529130266749
HEXB	0	3	7	-1.51008599030706
HEXB	0	3	8	-0.514513848972937
HEXB	0	3	9	1.73402817878064
HEXB	0	3	10	2.01953343590933
HEXB	0	3	11	-0.101521296411397
HEXB	0	3	12	0.280910106143207
HEXB	0	3	13	-1.49366841984494
HEXB	0	3	14	-0.925436286916988
HEXB	0	3	15	0.140685734033754
HEXB	0	3	16	-0.27588474583645
HEXB	0	3	17	-0.899564751684168
HEXB	0	3	18	-0.187723623087836
HEXB	0	3	19	0.39489424434627
HEXB	0	3	20	1.31716691649613
HEXB	0	3	21	1.30045839650384
HEXB	0	3	22	1.0440976321952
HEXB	0	3	23	-0.860949605349636
HEXB	0	3	24	-0.520877047361565
HEXB	1	3	25	-0.211961087406969
HEXB	1	3	26	-1.1764949840163
HEXB	1	3	27	0.87327605329297
HEXB	1	3	28	0.930864665799069
HEXB	1	3	29	-1.31607428179728
HEXB	1	3	30	0.66656081021136
HEXB	1	3	31	-1.87195320052079
HEXB	1	3	32	-0.682584445747845
HEXB	1	3	33	-1.68651294489349
HEXB	1	3	34	-1.39190889171661
HEXB	1	3	35	-2.62825582169479
HEXB	1	3	36	-1.3732615818117
HEXB	1	3	37	-2.25372582931249
HEXB	1	3	38	0.441604764226685
HEXB	1	3	39	-3.34434862937213
HEXB	1	3	40	-3.31662233826054
HEXB	1	3	41	-0.955257293089321
HEXB	1	3	42	-1.86922750855506
HS3ST3A1	0	4	1	1.03492653878156
HS3ST3A1	0	4	2	1.08240651183668
HS3ST3A1	0	4	3	0.090408936561456
HS3ST3A1	0	4	4	-0.966442359352841
HS3ST3A1	0	4	5	-0.204180350528863
HS3ST3A1	0	4	6	0.268832587619078
HS3ST3A1	0	4	7	1.39830720077066
HS3ST3A1	0	4	8	-0.325919849308442
HS3ST3A1	0	4	9	0.734662772849549
HS3ST3A1	0	4	10	-0.237729086254157
HS3ST3A1	0	4	11	0.668240084329622
HS3ST3A1	0	4	12	0.42261745667813
HS3ST3A1	0	4	13	0.203743917499695
HS3ST3A1	0	4	14	0.083910211518028
HS3ST3A1	0	4	15	-0.87657370983885
HS3ST3A1	0	4	16	0.0237922254544951
HS3ST3A1	0	4	17	-1.15693360711282
HS3ST3A1	0	4	18	-2.47162533673437
HS3ST3A1	0	4	19	-0.251987537865979
HS3ST3A1	0	4	20	0.656129574592036
HS3ST3A1	0	4	21	2.32998700162911
HS3ST3A1	0	4	22	-1.11518259614529
HS3ST3A1	0	4	23	-0.7929318964857
HS3ST3A1	0	4	24	-0.598458690492779
HS3ST3A1	1	4	25	-1.15693360711282
HS3ST3A1	1	4	26	0.217434327689472
HS3ST3A1	1	4	27	-2.47162533673437
HS3ST3A1	1	4	28	-0.665241576601447
HS3ST3A1	1	4	29	0.107569819602875
HS3ST3A1	1	4	30	-1.91760785157849
HS3ST3A1	1	4	31	1.47070433586615
HS3ST3A1	1	4	32	-0.116455692004874
HS3ST3A1	1	4	33	2.03236022463222
HS3ST3A1	1	4	34	0.217434327689472
HS3ST3A1	1	4	35	2.21883346264215
HS3ST3A1	1	4	36	0.896875594794127
HS3ST3A1	1	4	37	-0.33203468172924
HS3ST3A1	1	4	38	-3.81655483118755
HS3ST3A1	1	4	39	0.963686530207138
HS3ST3A1	1	4	40	-0.131938940275618
HS3ST3A1	1	4	41	-2.48978623269471
HS3ST3A1	1	4	42	0.597950405084598
HYAL2	0	5	1	-0.481822481618552
HYAL2	0	5	2	-0.873049896207805
HYAL2	0	5	3	0.704452861854036
HYAL2	0	5	4	0.492955309270388
HYAL2	0	5	5	0.739898656998555
HYAL2	0	5	6	0.27847666549806
HYAL2	0	5	7	-1.4007074304106
HYAL2	0	5	8	0.89858738828649
HYAL2	0	5	9	-0.904438227556375
HYAL2	0	5	10	-1.36944368139134
HYAL2	0	5	11	-0.431250301491744
HYAL2	0	5	12	-1.10594504314302
HYAL2	0	5	13	0.127315961485138
HYAL2	0	5	14	0.698231341861955
HYAL2	0	5	15	0.466367771374927
HYAL2	0	5	16	0.69043032879915
HYAL2	0	5	17	1.27168831395532
HYAL2	0	5	18	0.60766577268292
HYAL2	0	5	19	-0.423569236402552
HYAL2	0	5	20	0.868449257232803
HYAL2	0	5	21	-1.38306849513108
HYAL2	0	5	22	0.806942380712576
HYAL2	0	5	23	1.73824700013105
HYAL2	0	5	24	-2.01641421679031
HYAL2	1	5	25	1.20979085590178
HYAL2	1	5	26	0.761205834298818
HYAL2	1	5	27	1.10032400605445
HYAL2	1	5	28	-1.0278465503318
HYAL2	1	5	29	0.817310235949835
HYAL2	1	5	30	0.186654688626946
HYAL2	1	5	31	0.777055680336876
HYAL2	1	5	32	0.576654113154214
HYAL2	1	5	33	-0.149461982553093
HYAL2	1	5	34	1.80514381535591
HYAL2	1	5	35	-1.10940249702494
HYAL2	1	5	36	1.83645258848841
HYAL2	1	5	37	1.93779530731192
HYAL2	1	5	38	1.97532409583485
HYAL2	1	5	39	-2.15483668197938
HYAL2	1	5	40	3.03316426253127
HYAL2	1	5	41	1.72937381216853
HYAL2	1	5	42	-0.312590668297538
HEXA	0	6	1	-0.0265293374633443
HEXA	0	6	2	0.475213935870713
HEXA	0	6	3	0.853744601567714
HEXA	0	6	4	-0.412254983446478
HEXA	0	6	5	-0.359927694156375
HEXA	0	6	6	0.603267472072636
HEXA	0	6	7	-0.0329813162245605
HEXA	0	6	8	-1.11758507813392
HEXA	0	6	9	0.465673611437931
HEXA	0	6	10	-0.667176496537812
HEXA	0	6	11	-2.13458077469302
HEXA	0	6	12	-0.600884117883775
HEXA	0	6	13	1.02057777882338
HEXA	0	6	14	-0.776496224351049
HEXA	0	6	15	-0.073054581912907
HEXA	0	6	16	-0.553046755553209
HEXA	0	6	17	-0.79153060383616
HEXA	0	6	18	0.479977192219733
HEXA	0	6	19	1.94252471191932
HEXA	0	6	20	2.35872457272718
HEXA	0	6	21	-0.690590780631927
HEXA	0	6	22	0.750668903983063
HEXA	0	6	23	0.387062960292017
HEXA	0	6	24	-1.1007969960891
HEXA	1	6	25	0.765169814307535
HEXA	1	6	26	-1.42295888626896
HEXA	1	6	27	0.134358652226198
HEXA	1	6	28	-0.0230136276841586
HEXA	1	6	29	0.958554217570701
HEXA	1	6	30	0.129249744071684
HEXA	1	6	31	1.94724256778272
HEXA	1	6	32	0.493711946838565
HEXA	1	6	33	-2.36352170994221
HEXA	1	6	34	1.89112346869276
HEXA	1	6	35	-1.54741049186661
HEXA	1	6	36	2.14331630855139
HEXA	1	6	37	3.01644189502872
HEXA	1	6	38	1.36084599845724
HEXA	1	6	39	0.859626111136149
HEXA	1	6	40	-0.390752590068092
HEXA	1	6	41	0.383288186059968
HEXA	1	6	42	-0.80592444625797
HPSE2	0	7	1	-0.71104295911119
HPSE2	0	7	2	-1.6111590627219
HPSE2	0	7	3	0.876031732603634
HPSE2	0	7	4	0.92308086312297
HPSE2	0	7	5	1.20276981577166
HPSE2	0	7	6	-0.21906457295074
HPSE2	0	7	7	-0.29775288001218
HPSE2	0	7	8	-0.433959320109173
HPSE2	0	7	9	1.21881238176764
HPSE2	0	7	10	-0.71104295911119
HPSE2	0	7	11	-0.0741481601501377
HPSE2	0	7	12	-1.89374141057655
HPSE2	0	7	13	-0.381271633649765
HPSE2	0	7	14	0.129735652365477
HPSE2	0	7	15	-0.234442460745667
HPSE2	0	7	16	-0.470252899998003
HPSE2	0	7	17	1.30131816283177
HPSE2	0	7	18	-1.03128862755768
HPSE2	0	7	19	-0.507540947296525
HPSE2	0	7	20	2.00449736726321
HPSE2	0	7	21	-0.667835247892055
HPSE2	0	7	22	0.232280855718659
HPSE2	0	7	23	1.68656423733341
HPSE2	0	7	24	-0.330547926895665
HPSE2	1	7	25	0.337832074199437
HPSE2	1	7	26	-0.0335204091152382
HPSE2	1	7	27	-0.71104295911119
HPSE2	1	7	28	-1.11727060103442
HPSE2	1	7	29	0.882853444077899
HPSE2	1	7	30	0.01882945219918
HPSE2	1	7	31	-0.71104295911119
HPSE2	1	7	32	2.35741773483177
HPSE2	1	7	33	2.59746074927704
HPSE2	1	7	34	1.09652433450852
HPSE2	1	7	35	1.96820378737438
HPSE2	1	7	36	1.946576771238
HPSE2	1	7	37	-0.71104295911119
HPSE2	1	7	38	-0.130276881539121
HPSE2	1	7	39	0.0059295585578721
HPSE2	1	7	40	0.693327715195886
HPSE2	1	7	41	-0.314051620802257
HPSE2	1	7	42	-0.976844223945087
IDUA	0	8	1	-0.402294274110306
IDUA	0	8	2	1.26008875893497
IDUA	0	8	3	1.40072911226965
IDUA	0	8	4	1.00734516322598
IDUA	0	8	5	-1.07564849508622
IDUA	0	8	6	-0.904077778531282
IDUA	0	8	7	-0.743126680302348
IDUA	0	8	8	-0.960019996942038
IDUA	0	8	9	0.898945607848669
IDUA	0	8	10	1.00734516322598
IDUA	0	8	11	0.311574388653196
IDUA	0	8	12	-0.542934627444984
IDUA	0	8	13	0.311574388653196
IDUA	0	8	14	-1.25933982175823
IDUA	0	8	15	-1.07564849508622
IDUA	0	8	16	0.72737489129373
IDUA	0	8	17	1.64034058989226
IDUA	0	8	18	0.169006496958262
IDUA	0	8	19	0.276658255033274
IDUA	0	8	20	0.276658255033274
IDUA	0	8	21	-2.16007803502706
IDUA	0	8	22	0.953710007403831
IDUA	0	8	23	-0.268869495161462
IDUA	0	8	24	-0.84931337897612
IDUA	1	8	25	0.980665822701343
IDUA	1	8	26	-0.691615830762522
IDUA	1	8	27	0.637150370476545
IDUA	1	8	28	-0.795678223153969
IDUA	1	8	29	0.446732731743602
IDUA	1	8	30	-0.225873261728769
IDUA	1	8	31	0.0567064866618858
IDUA	1	8	32	1.1367854437218
IDUA	1	8	33	0.575213803981431
IDUA	1	8	34	2.19989108508794
IDUA	1	8	35	2.36251984406393
IDUA	1	8	36	-0.141955890821705
IDUA	1	8	37	0.0181692944305699
IDUA	1	8	38	1.0857796350336
IDUA	1	8	39	1.68163055045424
IDUA	1	8	40	1.28406324107158
IDUA	1	8	41	1.97202988333821
IDUA	1	8	42	-0.183576185106666
HPSE	0	9	1	0.183068285232757
HPSE	0	9	2	0.196319655247996
HPSE	0	9	3	-0.308203068679091
HPSE	0	9	4	0.169733833985173
HPSE	0	9	5	0.51471634796085
HPSE	0	9	6	0.409809921689359
HPSE	0	9	7	-0.0857936547862325
HPSE	0	9	8	0.409809921689359
HPSE	0	9	9	0.0879222859260072
HPSE	0	9	10	-0.881335097103417
HPSE	0	9	11	1.44791396512465
HPSE	0	9	12	-1.57514312393193
HPSE	0	9	13	1.22382921596819
HPSE	0	9	14	-1.73275877574302
HPSE	0	9	15	-0.178279443605863
HPSE	0	9	16	0.468728869688907
HPSE	0	9	17	1.30379495093066
HPSE	0	9	18	-1.97509975722617
HPSE	0	9	19	0.781586999658062
HPSE	0	9	20	1.18268986742207
HPSE	0	9	21	0.34921214720732
HPSE	0	9	22	0.299459281830604
HPSE	0	9	23	-2.04973330992266
HPSE	0	9	24	-0.242249318563565
HPSE	1	9	25	-1.86784150099829
HPSE	1	9	26	-1.08843417006891
HPSE	1	9	27	1.1992412194914
HPSE	1	9	28	-1.86784150099829
HPSE	1	9	29	0.0739757572161755
HPSE	1	9	30	0.457074933641695
HPSE	1	9	31	0.879615318244297
HPSE	1	9	32	-0.0116803021674669
HPSE	1	9	33	-0.446582791892903
HPSE	1	9	34	-0.341963110965824
HPSE	1	9	35	1.49864163745256
HPSE	1	9	36	0.183068285232757
HPSE	1	9	37	0.898690226437429
HPSE	1	9	38	0.82134213858345
HPSE	1	9	39	1.22382921596819
HPSE	1	9	40	-1.26472279526948
HPSE	1	9	41	1.3349579700926
HPSE	1	9	42	-1.66830420661568
HGSNAT	0	10	1	0.263793133795185
HGSNAT	0	10	2	0.529459622507409
HGSNAT	0	10	3	-0.366340148611202
HGSNAT	0	10	4	-0.326009282890711
HGSNAT	0	10	5	-0.381380321904152
HGSNAT	0	10	6	0.162513858023071
HGSNAT	0	10	7	0.616386416063779
HGSNAT	0	10	8	-0.871189989619491
HGSNAT	0	10	9	1.46793608642435
HGSNAT	0	10	10	1.59999169831547
HGSNAT	0	10	11	-1.09771046896556
HGSNAT	0	10	12	-0.177952176677674
HGSNAT	0	10	13	-0.379008871357
HGSNAT	0	10	14	-0.915678606987832
HGSNAT	0	10	15	-0.395346254966361
HGSNAT	0	10	16	-0.132439303620751
HGSNAT	0	10	17	-1.16378766363646
HGSNAT	0	10	18	-0.47639784251594
HGSNAT	0	10	19	2.40533460517332
HGSNAT	0	10	20	-1.40011034306275
HGSNAT	0	10	21	2.05569552092805
HGSNAT	0	10	22	-0.509708913072546
HGSNAT	0	10	23	-0.411169436835721
HGSNAT	0	10	24	-0.0968813165064961
HGSNAT	1	10	25	-0.597059143215932
HGSNAT	1	10	26	-1.11724267315436
HGSNAT	1	10	27	-0.987281078665082
HGSNAT	1	10	28	1.30460770845617
HGSNAT	1	10	29	-0.35567046861518
HGSNAT	1	10	30	-1.12844998074016
HGSNAT	1	10	31	-1.48923344560443
HGSNAT	1	10	32	-0.462043270810056
HGSNAT	1	10	33	0.907091669447473
HGSNAT	1	10	34	-1.87599636730082
HGSNAT	1	10	35	-0.361958242426254
HGSNAT	1	10	36	-1.02945738251569
HGSNAT	1	10	37	-2.21500431952861
HGSNAT	1	10	38	-1.34092291861456
HGSNAT	1	10	39	1.24529048070768
HGSNAT	1	10	40	-2.91971440936958
HGSNAT	1	10	41	-0.226581402559569
HGSNAT	1	10	42	-0.277116046148511
NAGLU	0	11	1	-0.966336751421779
NAGLU	0	11	2	-0.550281527459174
NAGLU	0	11	3	0.256597805720862
NAGLU	0	11	4	0.832034697234061
NAGLU	0	11	5	0.570266178605119
NAGLU	0	11	6	-0.535860244569904
NAGLU	0	11	7	-0.342678958563121
NAGLU	0	11	8	1.17891523909767
NAGLU	0	11	9	0.150956532471091
NAGLU	0	11	10	-1.22287355000784
NAGLU	0	11	11	0.569487945228959
NAGLU	0	11	12	-1.14113313173122
NAGLU	0	11	13	0.934003634919067
NAGLU	0	11	14	0.436104448218856
NAGLU	0	11	15	-0.129832503773976
NAGLU	0	11	16	-0.0591692968119076
NAGLU	0	11	17	1.44112373735672
NAGLU	0	11	18	-0.21428700891126
NAGLU	0	11	19	-0.280620061030645
NAGLU	0	11	20	0.686393801877842
NAGLU	0	11	21	-0.245597521015536
NAGLU	0	11	22	0.839039935919285
NAGLU	0	11	23	0.992976769255031
NAGLU	0	11	24	-3.19923017060819
NAGLU	1	11	25	1.05322435741502
NAGLU	1	11	26	0.830757028586526
NAGLU	1	11	27	0.407385362977531
NAGLU	1	11	28	-1.01949342766009
NAGLU	1	11	29	0.859210712315535
NAGLU	1	11	30	-0.228427402303586
NAGLU	1	11	31	0.771279842695667
NAGLU	1	11	32	1.02427167327238
NAGLU	1	11	33	-0.537654344078731
NAGLU	1	11	34	1.53864994412
NAGLU	1	11	35	-0.594511802620707
NAGLU	1	11	36	0.938725037812148
NAGLU	1	11	37	1.79159165079149
NAGLU	1	11	38	1.87872531257345
NAGLU	1	11	39	-0.621011531664959
NAGLU	1	11	40	1.7262509554437
NAGLU	1	11	41	1.43708550721201
NAGLU	1	11	42	0.676377991769748
GLB1	0	12	1	-1.33350217955064
GLB1	0	12	2	0.298308617052582
GLB1	0	12	3	0.275837471111194
GLB1	0	12	4	0.137600139984737
GLB1	0	12	5	0.305214793448304
GLB1	0	12	6	0.739183431053292
GLB1	0	12	7	-1.46796595320241
GLB1	0	12	8	1.10902044561725
GLB1	0	12	9	-1.08882274452183
GLB1	0	12	10	-1.07631095241126
GLB1	0	12	11	-1.33733592131558
GLB1	0	12	12	0.573525866739974
GLB1	0	12	13	-0.500759366997579
GLB1	0	12	14	0.639219268690809
GLB1	0	12	15	1.77209696363009
GLB1	0	12	16	0.931048047369787
GLB1	0	12	17	0.836075307904575
GLB1	0	12	18	0.636723319295567
GLB1	0	12	19	-0.322898500469353
GLB1	0	12	20	0.827144859308831
GLB1	0	12	21	-1.35581767923978
GLB1	0	12	22	1.04222691517895
GLB1	0	12	23	0.108427193080734
GLB1	0	12	24	-1.74823934175827
GLB1	1	12	25	0.721984487524071
GLB1	1	12	26	1.20206571658121
GLB1	1	12	27	0.405085812140045
GLB1	1	12	28	0.310078624009536
GLB1	1	12	29	1.14880766932005
GLB1	1	12	30	1.04375048566332
GLB1	1	12	31	1.378380392095
GLB1	1	12	32	1.20893198534625
GLB1	1	12	33	-0.433425567254202
GLB1	1	12	34	0.427623359417919
GLB1	1	12	35	-1.72227236885077
GLB1	1	12	36	0.797151222383567
GLB1	1	12	37	1.94182499800949
GLB1	1	12	38	1.43002859844899
GLB1	1	12	39	-0.370968618405926
GLB1	1	12	40	-0.105112152816203
GLB1	1	12	41	0.692131160677968
GLB1	1	12	42	-0.00206673376849829
GUSB	0	13	1	-0.499594207413699
GUSB	0	13	2	-0.720676171803656
GUSB	0	13	3	0.224594174506386
GUSB	0	13	4	0.87480741975318
GUSB	0	13	5	1.26510167491436
GUSB	0	13	6	0.785499607369018
GUSB	0	13	7	-1.63091224061271
GUSB	0	13	8	0.0861290273020941
GUSB	0	13	9	-1.14668898204141
GUSB	0	13	10	-0.890152459402854
GUSB	0	13	11	0.241739653553743
GUSB	0	13	12	-0.78619819555212
GUSB	0	13	13	0.0127293342300575
GUSB	0	13	14	-0.648019455220454
GUSB	0	13	15	0.810704229408419
GUSB	0	13	16	-0.365110857822795
GUSB	0	13	17	1.93829125572784
GUSB	0	13	18	0.421012475172948
GUSB	0	13	19	-0.656484451430234
GUSB	0	13	20	0.322666544636391
GUSB	0	13	21	-0.0108572259183398
GUSB	0	13	22	1.80441811967254
GUSB	0	13	23	0.658994596121937
GUSB	0	13	24	-2.09199386515064
GUSB	1	13	25	-0.3480416989394
GUSB	1	13	26	0.193230366387283
GUSB	1	13	27	0.0605884067440181
GUSB	1	13	28	0.330507140023564
GUSB	1	13	29	0.494150082017234
GUSB	1	13	30	1.7399098559194
GUSB	1	13	31	-0.0974464184713198
GUSB	1	13	32	0.711560808153163
GUSB	1	13	33	-0.228770051660956
GUSB	1	13	34	-0.191129934874643
GUSB	1	13	35	-0.818533648317154
GUSB	1	13	36	0.235032261035303
GUSB	1	13	37	1.06446327641513
GUSB	1	13	38	2.19830162904898
GUSB	1	13	39	0.797481603531653
GUSB	1	13	40	-0.474787973842401
GUSB	1	13	41	1.62816068400253
GUSB	1	13	42	0.048938953276643
HYAL4	0	14	1	0.954572036569759
HYAL4	0	14	2	0.688980557877165
HYAL4	0	14	3	0.861210922823646
HYAL4	0	14	4	-0.515733201508788
HYAL4	0	14	5	-0.563058807367511
HYAL4	0	14	6	-0.425952037028856
HYAL4	0	14	7	-0.849427700951635
HYAL4	0	14	8	0.111287874722176
HYAL4	0	14	9	-1.1908451354509
HYAL4	0	14	10	-1.24396723524805
HYAL4	0	14	11	0.19467437897526
HYAL4	0	14	12	-0.485112712569162
HYAL4	0	14	13	2.21899407776097
HYAL4	0	14	14	0.289829167350692
HYAL4	0	14	15	-0.485112712569162
HYAL4	0	14	16	-1.73155984429339
HYAL4	0	14	17	1.91528761224357
HYAL4	0	14	18	-0.225354102170006
HYAL4	0	14	19	-0.547091604127129
HYAL4	0	14	20	0.247437446976082
HYAL4	0	14	21	-1.24396723524805
HYAL4	0	14	22	0.082261152959777
HYAL4	0	14	23	0.539538996252036
HYAL4	0	14	24	1.40310810402151
HYAL4	1	14	25	-0.752990201050418
HYAL4	1	14	26	-0.680676557058966
HYAL4	1	14	27	-0.531317947512752
HYAL4	1	14	28	-0.680676557058966
HYAL4	1	14	29	1.17080578828039
HYAL4	1	14	30	-0.932078377796058
HYAL4	1	14	31	-1.48122423478968
HYAL4	1	14	32	1.14943731573678
HYAL4	1	14	33	1.17503769684755
HYAL4	1	14	34	0.221323311701731
HYAL4	1	14	35	-0.355593781440703
HYAL4	1	14	36	2.3791933130821
HYAL4	1	14	37	0.613154602070497
HYAL4	1	14	38	-0.250380079944353
HYAL4	1	14	39	-0.328482160447119
HYAL4	1	14	40	1.14079070095091
HYAL4	1	14	41	1.77924357021024
HYAL4	1	14	42	0.082261152959777
SPAM1	0	15	1	0.578808155672941
SPAM1	0	15	2	-0.523989107590814
SPAM1	0	15	3	1.226875638014
SPAM1	0	15	4	-0.933560367186576
SPAM1	0	15	5	-0.323406123021784
SPAM1	0	15	6	-0.854276453579709
SPAM1	0	15	7	1.55484133308213
SPAM1	0	15	8	0.258233443463681
SPAM1	0	15	9	0.921942736027513
SPAM1	0	15	10	-0.752210477068815
SPAM1	0	15	11	-0.270504625126461
SPAM1	0	15	12	-0.311879598726371
SPAM1	0	15	13	0.34473624832387
SPAM1	0	15	14	-0.709398482712668
SPAM1	0	15	15	0.995100600446189
SPAM1	0	15	16	-1.27142092201813
SPAM1	0	15	17	0.649759896486001
SPAM1	0	15	18	-0.80219931736034
SPAM1	0	15	19	-0.184732578151148
SPAM1	0	15	20	1.2279883349473
SPAM1	0	15	21	1.51572696641298
SPAM1	0	15	22	-1.05239089112672
SPAM1	0	15	23	-2.22992374281502
SPAM1	0	15	24	0.945879333607951
SPAM1	1	15	25	-1.1458530706781
SPAM1	1	15	26	-1.45812000028272
SPAM1	1	15	27	-0.0260438188182635
SPAM1	1	15	28	-1.23080570747697
SPAM1	1	15	29	0.423506239074731
SPAM1	1	15	30	1.0071081747766
SPAM1	1	15	31	-0.825076598320975
SPAM1	1	15	32	2.37771738904838
SPAM1	1	15	33	1.54107416124693
SPAM1	1	15	34	1.6661030787253
SPAM1	1	15	35	1.17690703744181
SPAM1	1	15	36	1.12967499439915
SPAM1	1	15	37	1.46894485842169
SPAM1	1	15	38	0.525257361257405
SPAM1	1	15	39	-0.574885024554593
SPAM1	1	15	40	-0.147309454530592
SPAM1	1	15	41	0.948665428244473
SPAM1	1	15	42	1.05529249262543
GALNS	0	16	1	-0.495344660063026
GALNS	0	16	2	-0.8927671183891
GALNS	0	16	3	-0.208947134862669
GALNS	0	16	4	-0.323092667913615
GALNS	0	16	5	0.180209052030329
GALNS	0	16	6	0.965904251091841
GALNS	0	16	7	-2.63123071287136
GALNS	0	16	8	-0.200314711792773
GALNS	0	16	9	-0.222815339780019
GALNS	0	16	10	0.311715932700994
GALNS	0	16	11	0.986924787687062
GALNS	0	16	12	-0.90905536837209
GALNS	0	16	13	1.35111489823435
GALNS	0	16	14	0.956846276994237
GALNS	0	16	15	0.945861469234655
GALNS	0	16	16	-0.27604032195333
GALNS	0	16	17	1.3396188432088
GALNS	0	16	18	0.480702885510363
GALNS	0	16	19	-1.20338904948097
GALNS	0	16	20	0.763082961347842
GALNS	0	16	21	1.2954924657561
GALNS	0	16	22	-1.31979503626809
GALNS	0	16	23	-0.0320161660536103
GALNS	0	16	24	-0.862665535995899
GALNS	1	16	25	-0.244332763412911
GALNS	1	16	26	0.413882700498771
GALNS	1	16	27	-0.419048897889576
GALNS	1	16	28	-0.13276979291858
GALNS	1	16	29	1.12975533550706
GALNS	1	16	30	1.20783134215215
GALNS	1	16	31	0.165147369672284
GALNS	1	16	32	2.47436514723943
GALNS	1	16	33	-0.0949011353429242
GALNS	1	16	34	-0.0499155106878717
GALNS	1	16	35	-0.144007100014089
GALNS	1	16	36	1.48452538660907
GALNS	1	16	37	0.601957562310231
GALNS	1	16	38	0.155565674904191
GALNS	1	16	39	2.5363206456212
GALNS	1	16	40	-1.08772473968119
GALNS	1	16	41	0.218989563459111
GALNS	1	16	42	1.37851188883622
IDS	0	17	1	0.83162704463025
IDS	0	17	2	-0.623589507544817
IDS	0	17	3	-0.551921071124053
IDS	0	17	4	0.0617022574300685
IDS	0	17	5	-0.555281089435873
IDS	0	17	6	0.90869466386779
IDS	0	17	7	1.53187844498344
IDS	0	17	8	-1.09403418327359
IDS	0	17	9	0.511572370379556
IDS	0	17	10	0.213513395652828
IDS	0	17	11	2.44340317551743
IDS	0	17	12	-0.431097803929875
IDS	0	17	13	-0.173660426242508
IDS	0	17	14	-1.40317089413985
IDS	0	17	15	-0.0905442716433517
IDS	0	17	16	-0.834685400583427
IDS	0	17	17	-0.606311224037197
IDS	0	17	18	-0.980847495693622
IDS	0	17	19	1.53446506242307
IDS	0	17	20	-0.79305192309997
