genename	sampname	gene	samp	value
CD8A	1	3	35	-0.27424640635898
CD8A	1	3	36	0.910443836249544
CD8A	1	3	37	-0.897297694756871
CD8A	1	3	38	-4.14617288110236
CD8A	1	3	39	-5.12946594494485
CD8A	1	3	40	-5.91253894625233
CD8A	1	3	41	1.81846050891659
CD8A	1	3	42	-1.25575038927349
NCK1	0	4	1	0.427716678840938
NCK1	0	4	2	-0.30336225016598
NCK1	0	4	3	0.896572848208447
NCK1	0	4	4	1.93635040436917
NCK1	0	4	5	-0.260222508050515
NCK1	0	4	6	-0.80939163790617
NCK1	0	4	7	1.0017334347489
NCK1	0	4	8	1.74573738038627
NCK1	0	4	9	-0.175887242702067
NCK1	0	4	10	-0.435686777435369
NCK1	0	4	11	-1.49142349036478
NCK1	0	4	12	-0.237177546172421
NCK1	0	4	13	-0.424622208235308
NCK1	0	4	14	-0.547523626535454
NCK1	0	4	15	0.788899314955226
NCK1	0	4	16	-1.79462106219807
NCK1	0	4	17	0.807134911745616
NCK1	0	4	18	-1.48962807698986
NCK1	0	4	19	1.26739027898767
NCK1	0	4	20	-0.239473525851912
NCK1	0	4	21	-0.561661557737272
NCK1	0	4	22	-0.95679130482426
NCK1	0	4	23	0.898103292117689
NCK1	0	4	24	-0.0421657291905334
NCK1	1	4	25	1.62504874499517
NCK1	1	4	26	2.46849289294433
NCK1	1	4	27	0.371039354183939
NCK1	1	4	28	-1.27214768153516
NCK1	1	4	29	-1.43101619808089
NCK1	1	4	30	-0.122510940445364
NCK1	1	4	31	-1.11866537814082
NCK1	1	4	32	-0.0421657291905334
NCK1	1	4	33	-0.0187172345636776
NCK1	1	4	34	-0.22001744917736
NCK1	1	4	35	-0.396543149093181
NCK1	1	4	36	-1.11238394631454
NCK1	1	4	37	-0.846233578163736
NCK1	1	4	38	-0.53090668125155
NCK1	1	4	39	0.939112200222888
NCK1	1	4	40	-0.503008427181081
NCK1	1	4	41	-4.38834722956986
NCK1	1	4	42	-6.45312580155449
VAV2	0	5	1	0.353381444711193
VAV2	0	5	2	0.270099442126598
VAV2	0	5	3	-2.20249404688451
VAV2	0	5	4	-0.774188181225029
VAV2	0	5	5	0.332832373390789
VAV2	0	5	6	-1.93665191060835
VAV2	0	5	7	-0.0661533825377635
VAV2	0	5	8	-1.62130801425749
VAV2	0	5	9	1.32993374254704
VAV2	0	5	10	0.257352100770635
VAV2	0	5	11	1.03546048698547
VAV2	0	5	12	-0.173463069890776
VAV2	0	5	13	0.670891254169889
VAV2	0	5	14	1.428350912028
VAV2	0	5	15	-0.581788472563659
VAV2	0	5	16	-0.767627233299001
VAV2	0	5	17	0.383876388753049
VAV2	0	5	18	0.210019289922886
VAV2	0	5	19	-0.881698568149615
VAV2	0	5	20	0.322490965084356
VAV2	0	5	21	0.351334497794504
VAV2	0	5	22	0.192571427337322
VAV2	0	5	23	0.0597871759365631
VAV2	0	5	24	1.80699137785789
VAV2	1	5	25	-0.536765910812039
VAV2	1	5	26	0.0154005756273726
VAV2	1	5	27	-1.13530203064021
VAV2	1	5	28	-1.1276686183652
VAV2	1	5	29	-4.01420704961878
VAV2	1	5	30	1.06902651151859
VAV2	1	5	31	-0.790670064243118
VAV2	1	5	32	-1.92064990690839
VAV2	1	5	33	-1.36803606609251
VAV2	1	5	34	-1.14295998769144
VAV2	1	5	35	0.498247792596968
VAV2	1	5	36	0.1483842119535
VAV2	1	5	37	-4.2851377809067
VAV2	1	5	38	0.322490965084356
VAV2	1	5	39	2.35372255806678
VAV2	1	5	40	-1.0674664217252
VAV2	1	5	41	1.70364851247765
VAV2	1	5	42	0.901137714820935
MAPK14	0	6	1	-0.109138622128039
MAPK14	0	6	2	-0.681388739593943
MAPK14	0	6	3	-0.836315115942465
MAPK14	0	6	4	0.788261992607508
MAPK14	0	6	5	0.148260391272246
MAPK14	0	6	6	-1.26827303468917
MAPK14	0	6	7	0.581904936458035
MAPK14	0	6	8	-0.310737037709006
MAPK14	0	6	9	0.523185792281823
MAPK14	0	6	10	-1.99554254138532
MAPK14	0	6	11	-1.62428089398235
MAPK14	0	6	12	-0.222178447687345
MAPK14	0	6	13	-0.831784568829435
MAPK14	0	6	14	0.020416140203834
MAPK14	0	6	15	2.08881919529064
MAPK14	0	6	16	0.85758918514323
MAPK14	0	6	17	-0.0787674431665593
MAPK14	0	6	18	0.736824388232351
MAPK14	0	6	19	0.487057599524157
MAPK14	0	6	20	-1.00038820143237
MAPK14	0	6	21	0.411674142698884
MAPK14	0	6	22	0.00681890636740059
MAPK14	0	6	23	0.209838262258425
MAPK14	0	6	24	2.09814371420744
MAPK14	1	6	25	0.556145522099751
MAPK14	1	6	26	-0.971669055136982
MAPK14	1	6	27	-0.795673588985398
MAPK14	1	6	28	-1.08824489868296
MAPK14	1	6	29	-0.907784056396217
MAPK14	1	6	30	-1.17591721536321
MAPK14	1	6	31	1.40658531069039
MAPK14	1	6	32	-1.66802656559134
MAPK14	1	6	33	-1.98622889807894
MAPK14	1	6	34	0.173477336788817
MAPK14	1	6	35	0.812401729546472
MAPK14	1	6	36	1.31172512800645
MAPK14	1	6	37	2.47245186641527
MAPK14	1	6	38	-0.386798478164076
MAPK14	1	6	39	-3.23754790079451
MAPK14	1	6	40	-4.95847954658012
MAPK14	1	6	41	1.23599300515234
MAPK14	1	6	42	-0.992611506876116
PIK3CD	0	7	1	1.09267128169834
PIK3CD	0	7	2	-0.486130450520998
PIK3CD	0	7	3	0.83829759283898
PIK3CD	0	7	4	1.18923998313705
PIK3CD	0	7	5	1.30891395163325
PIK3CD	0	7	6	0.0502696227345422
PIK3CD	0	7	7	0.60830475871503
PIK3CD	0	7	8	-0.148259166036049
PIK3CD	0	7	9	0.835321820776569
PIK3CD	0	7	10	-0.0947218373973996
PIK3CD	0	7	11	-0.730677677360058
PIK3CD	0	7	12	-1.48478250541205
PIK3CD	0	7	13	0.231302124826652
PIK3CD	0	7	14	-0.407024733115253
PIK3CD	0	7	15	0.579316528809945
PIK3CD	0	7	16	1.54733504074114
PIK3CD	0	7	17	-0.526847843475998
PIK3CD	0	7	18	-2.10956083864162
PIK3CD	0	7	19	-1.49218783745253
PIK3CD	0	7	20	-0.931314779910488
PIK3CD	0	7	21	0.0745245479407803
PIK3CD	0	7	22	-1.40551114205816
PIK3CD	0	7	23	0.93058755332828
PIK3CD	0	7	24	0.530934004200011
PIK3CD	1	7	25	1.01878154222102
PIK3CD	1	7	26	0.0115778250239248
PIK3CD	1	7	27	0.302953119234038
PIK3CD	1	7	28	0.320607550428387
PIK3CD	1	7	29	-1.39112921447994
PIK3CD	1	7	30	-0.0374830272059358
PIK3CD	1	7	31	1.14963287048243
PIK3CD	1	7	32	2.02213156805203
PIK3CD	1	7	33	-1.12524296442776
PIK3CD	1	7	34	-1.98021915902562
PIK3CD	1	7	35	0.955023012231649
PIK3CD	1	7	36	-0.435418637722404
PIK3CD	1	7	37	-0.916352270881401
PIK3CD	1	7	38	-0.138021773638262
PIK3CD	1	7	39	-7.1351052408592
PIK3CD	1	7	40	-3.16576698074529
PIK3CD	1	7	41	1.57514549239617
PIK3CD	1	7	42	1.86088735048166
JUN	0	8	1	0.066692109870874
JUN	0	8	2	-0.72276696399621
JUN	0	8	3	0.650366258672502
JUN	0	8	4	0.428421108047524
JUN	0	8	5	0.223312871086178
JUN	0	8	6	-1.95670392399493
JUN	0	8	7	-0.6958136635397
JUN	0	8	8	0.052933522934752
JUN	0	8	9	1.05504348690022
JUN	0	8	10	-1.36226183836244
JUN	0	8	11	0.0294769842206036
JUN	0	8	12	-1.93693883658503
JUN	0	8	13	1.94176672125695
JUN	0	8	14	1.18827843377586
JUN	0	8	15	1.09387143137519
JUN	0	8	16	0.16942207479306
JUN	0	8	17	0.000430331373151252
JUN	0	8	18	-0.175548351543036
JUN	0	8	19	1.0881197808811
JUN	0	8	20	0.366203996524409
JUN	0	8	21	-0.472930638517232
JUN	0	8	22	-1.18682720089387
JUN	0	8	23	0.907994820168408
JUN	0	8	24	-0.752542514448321
JUN	1	8	25	-1.42489952584622
JUN	1	8	26	-0.470641179698857
JUN	1	8	27	-1.06963416325037
JUN	1	8	28	-1.56292382794065
JUN	1	8	29	-1.21896088377764
JUN	1	8	30	-2.52836344172996
JUN	1	8	31	-0.68755384311806
JUN	1	8	32	-1.32214828323975
JUN	1	8	33	-2.76595499815431
JUN	1	8	34	-1.44205241310481
JUN	1	8	35	0.00354911045008749
JUN	1	8	36	-2.64307569166395
JUN	1	8	37	-3.74171267399267
JUN	1	8	38	0.803779215968605
JUN	1	8	39	-3.51868976176948
JUN	1	8	40	-3.46735634009415
JUN	1	8	41	0.354217652818599
JUN	1	8	42	-1.55897767774918
IFNG	0	9	1	-0.641748376867181
IFNG	0	9	2	0.695414875393754
IFNG	0	9	3	-0.529060414763727
IFNG	0	9	4	0.324114240336402
IFNG	0	9	5	1.65596390018103
IFNG	0	9	6	-0.589171718407853
IFNG	0	9	7	-0.655049023737442
IFNG	0	9	8	0.0893244587837546
IFNG	0	9	9	0.623322808620091
IFNG	0	9	10	0.0585343087196768
IFNG	0	9	11	-0.805706266826753
IFNG	0	9	12	0.113039327275815
IFNG	0	9	13	-0.093461071918126
IFNG	0	9	14	0.826410248427193
IFNG	0	9	15	-0.717972218756699
IFNG	0	9	16	1.36603923718996
IFNG	0	9	17	0.485121912732206
IFNG	0	9	18	0.0961207553936125
IFNG	0	9	19	-1.13918879551303
IFNG	0	9	20	-2.22442466786219
IFNG	0	9	21	-1.25249789107546
IFNG	0	9	22	-0.453632284295503
IFNG	0	9	23	0.392080542215654
IFNG	0	9	24	2.37642611475482
IFNG	1	9	25	-0.108030936374163
IFNG	1	9	26	1.09032781483496
IFNG	1	9	27	-1.74515655140828
IFNG	1	9	28	0.452461674667841
IFNG	1	9	29	-0.227416487861826
IFNG	1	9	30	-0.104381321931435
IFNG	1	9	31	0.595090751219547
IFNG	1	9	32	1.04240779930566
IFNG	1	9	33	1.35309890327407
IFNG	1	9	34	-0.208422002390914
IFNG	1	9	35	-5.01797826118285
IFNG	1	9	36	2.24144636373848
IFNG	1	9	37	-0.731642631598437
IFNG	1	9	38	-1.52414198227533
IFNG	1	9	39	0.714509773025419
IFNG	1	9	40	1.63455179166501
IFNG	1	9	41	1.07125858572518
IFNG	1	9	42	2.12920241095018
PIK3R5	0	10	1	-0.0535045072980418
PIK3R5	0	10	2	0.70134993800322
PIK3R5	0	10	3	0.914272332094177
PIK3R5	0	10	4	0.767551375575047
PIK3R5	0	10	5	-0.306126442088781
PIK3R5	0	10	6	-1.48996541425982
PIK3R5	0	10	7	0.492531295596816
PIK3R5	0	10	8	0.270585776203886
PIK3R5	0	10	9	-0.157211850937766
PIK3R5	0	10	10	0.944251364731941
PIK3R5	0	10	11	0.298307969946399
PIK3R5	0	10	12	0.136747903511324
PIK3R5	0	10	13	0.21268899932348
PIK3R5	0	10	14	1.73618880777296
PIK3R5	0	10	15	-0.1654584037878
PIK3R5	0	10	16	0.692998677671748
PIK3R5	0	10	17	0.0632698976671185
PIK3R5	0	10	18	1.04977418235841
PIK3R5	0	10	19	1.09092714340568
PIK3R5	0	10	20	-2.07879450843779
PIK3R5	0	10	21	-1.37453162558875
PIK3R5	0	10	22	-0.670089224306608
PIK3R5	0	10	23	-1.24341509879225
PIK3R5	0	10	24	-1.83234858836462
PIK3R5	1	10	25	0.584564031494787
PIK3R5	1	10	26	1.51541936514033
PIK3R5	1	10	27	0.634056018288654
PIK3R5	1	10	28	-1.0134650953615
PIK3R5	1	10	29	0.024058835994591
PIK3R5	1	10	30	-0.167522650349026
PIK3R5	1	10	31	1.14665580490733
PIK3R5	1	10	32	-1.05175569588874
PIK3R5	1	10	33	0.469636419249728
PIK3R5	1	10	34	-0.331841203039368
PIK3R5	1	10	35	-3.08388655881523
PIK3R5	1	10	36	1.05589718500221
PIK3R5	1	10	37	-1.95851237068782
PIK3R5	1	10	38	-4.35674033474466
PIK3R5	1	10	39	-0.681783866662357
PIK3R5	1	10	40	0.970889162777478
PIK3R5	1	10	41	0.203273342878529
PIK3R5	1	10	42	1.30365930565559
SOS2	0	11	1	-0.363767524977995
SOS2	0	11	2	-0.0657358689580816
SOS2	0	11	3	-0.262441064941314
SOS2	0	11	4	0.965845545327553
SOS2	0	11	5	0.445940679736285
SOS2	0	11	6	-0.232758878043504
SOS2	0	11	7	0.52918602534792
SOS2	0	11	8	0.0431857157366903
SOS2	0	11	9	0.21144753965526
SOS2	0	11	10	-1.08578292507881
SOS2	0	11	11	-1.78573662344201
SOS2	0	11	12	-2.18628882163195
SOS2	0	11	13	0.59910119579269
SOS2	0	11	14	0.230214559315677
SOS2	0	11	15	0.776704578899232
SOS2	0	11	16	0.358107071260257
SOS2	0	11	17	1.48418830716775
SOS2	0	11	18	0.223973141361469
SOS2	0	11	19	-1.06571135742334
SOS2	0	11	20	-0.41586979422438
SOS2	0	11	21	-0.312636463840911
SOS2	0	11	22	-0.869577199445433
SOS2	0	11	23	0.223973141361469
SOS2	0	11	24	2.55443902104547
SOS2	1	11	25	-0.0611100634648281
SOS2	1	11	26	0.769885179470507
SOS2	1	11	27	-0.136075671849232
SOS2	1	11	28	-1.38339136913825
SOS2	1	11	29	-0.754125080739101
SOS2	1	11	30	-1.00636308559688
SOS2	1	11	31	-0.079660274529863
SOS2	1	11	32	-0.468980882322567
SOS2	1	11	33	-1.39840154069524
SOS2	1	11	34	-2.64362358417605
SOS2	1	11	35	-1.61358039519569
SOS2	1	11	36	2.54283648996959
SOS2	1	11	37	-1.03587672125053
SOS2	1	11	38	-6.27972242196854
SOS2	1	11	39	0.484092922116202
SOS2	1	11	40	-1.1195653964805
SOS2	1	11	41	-0.701088158827179
SOS2	1	11	42	0.872082783609911
PPP3CC	0	12	1	1.46745902505266
PPP3CC	0	12	2	0.643398315006584
PPP3CC	0	12	3	-0.71645965805534
PPP3CC	0	12	4	1.43951920872397
PPP3CC	0	12	5	-0.990985352191465
PPP3CC	0	12	6	-0.680221249277949
PPP3CC	0	12	7	-0.472804376720612
PPP3CC	0	12	8	1.46951906813863
PPP3CC	0	12	9	-0.382086351175896
PPP3CC	0	12	10	-0.168401322302716
PPP3CC	0	12	11	-0.755157135911223
PPP3CC	0	12	12	0.300082736950266
PPP3CC	0	12	13	0.161127279423984
PPP3CC	0	12	14	0.387591123454915
PPP3CC	0	12	15	-0.751061837689164
PPP3CC	0	12	16	-0.120902750130875
PPP3CC	0	12	17	-1.67575396534619
PPP3CC	0	12	18	-1.06004093127635
PPP3CC	0	12	19	-0.995396318106231
PPP3CC	0	12	20	1.0978241778959
PPP3CC	0	12	21	1.51552638611531
PPP3CC	0	12	22	0.277830498296945
PPP3CC	0	12	23	1.40608963775319
PPP3CC	0	12	24	-1.39669620862837
PPP3CC	1	12	25	0.831895869416954
PPP3CC	1	12	26	-1.78095419185656
PPP3CC	1	12	27	0.746755593905002
PPP3CC	1	12	28	0.178059292723614
PPP3CC	1	12	29	0.323650859631614
PPP3CC	1	12	30	-0.218343134374825
PPP3CC	1	12	31	0.128554210550748
PPP3CC	1	12	32	-0.429905297533931
PPP3CC	1	12	33	-0.597211814932308
PPP3CC	1	12	34	0.246417811792454
PPP3CC	1	12	35	1.13914406950833
PPP3CC	1	12	36	-0.730662795171018
PPP3CC	1	12	37	-0.195859980026887
PPP3CC	1	12	38	1.19342845085974
PPP3CC	1	12	39	0.651365228723134
PPP3CC	1	12	40	-0.166692874435197
PPP3CC	1	12	41	-0.744928599971344
PPP3CC	1	12	42	-7.08176790247668
NFKB1	0	13	1	0.717691956341509
NFKB1	0	13	2	0.297694441143827
NFKB1	0	13	3	-0.000318047887382055
NFKB1	0	13	4	2.39089272369068
NFKB1	0	13	5	-0.816442905472523
NFKB1	0	13	6	0.590814179789414
NFKB1	0	13	7	1.24993025267381
NFKB1	0	13	8	0.185559093212731
NFKB1	0	13	9	0.209896209957814
NFKB1	0	13	10	0.424429174531508
NFKB1	0	13	11	0.152365037002312
NFKB1	0	13	12	0.637714411624581
NFKB1	0	13	13	-0.971887025413389
NFKB1	0	13	14	0.216830852345554
NFKB1	0	13	15	0.922121129268099
NFKB1	0	13	16	-0.967630281226662
NFKB1	0	13	17	0.175097382766861
NFKB1	0	13	18	-1.07500285526126
NFKB1	0	13	19	-0.0909814692897876
NFKB1	0	13	20	-0.734131296515243
NFKB1	0	13	21	-1.13820724936175
NFKB1	0	13	22	0.419412892338632
NFKB1	0	13	23	-2.72493572252403
NFKB1	0	13	24	-0.0709128837353053
NFKB1	1	13	25	1.54085726503453
NFKB1	1	13	26	2.79588346555855
NFKB1	1	13	27	-0.0255604869118016
NFKB1	1	13	28	1.32190383582212
NFKB1	1	13	29	0.6167373160603
NFKB1	1	13	30	-1.13382602005028
NFKB1	1	13	31	0.485940597715094
NFKB1	1	13	32	0.19600186271202
NFKB1	1	13	33	-1.30044327006924
NFKB1	1	13	34	0.392585457410894
NFKB1	1	13	35	-0.421955015901974
NFKB1	1	13	36	-0.77514027204739
NFKB1	1	13	37	-0.606826443736016
NFKB1	1	13	38	-2.23293067491583
NFKB1	1	13	39	-1.26449215649078
NFKB1	1	13	40	-0.445228301457367
NFKB1	1	13	41	-3.58192910318314
NFKB1	1	13	42	-3.09430202602702
CD247	0	14	1	0.386221541625877
CD247	0	14	2	-0.206304508268072
CD247	0	14	3	1.50457904657957
CD247	0	14	4	1.05210945378494
CD247	0	14	5	1.16321871258214
CD247	0	14	6	-1.2169095632142
CD247	0	14	7	0.0293863520999263
CD247	0	14	8	-0.220461290614382
CD247	0	14	9	0.83994385417393
CD247	0	14	10	-0.15168163688773
CD247	0	14	11	-2.3623932318601
CD247	0	14	12	0.026478418623105
CD247	0	14	13	0.651464630850277
CD247	0	14	14	-0.201967955277552
CD247	0	14	15	-0.232516089224241
CD247	0	14	16	1.00000795987897
CD247	0	14	17	-0.751889098600333
CD247	0	14	18	-0.352420972081022
CD247	0	14	19	0.373953573837681
CD247	0	14	20	0.0293863520999263
CD247	0	14	21	1.69911713997432
CD247	0	14	22	-1.89677665920595
CD247	0	14	23	0.024537527494934
CD247	0	14	24	-1.187083558372
CD247	1	14	25	0.255809261355679
CD247	1	14	26	0.563524759708151
CD247	1	14	27	1.46861160446351
CD247	1	14	28	-3.12157082709533
CD247	1	14	29	0.3755935039655
CD247	1	14	30	0.686327545330887
CD247	1	14	31	2.22970396767399
CD247	1	14	32	0.987843185685395
CD247	1	14	33	0.928437427241185
CD247	1	14	34	-0.032553712371441
CD247	1	14	35	1.66947304548212
CD247	1	14	36	0.251462705824205
CD247	1	14	37	0.562776025160206
CD247	1	14	38	0.549252349673745
CD247	1	14	39	0.421794313702258
CD247	1	14	40	-4.15695786052293
CD247	1	14	41	1.17272603175747
CD247	1	14	42	0.779451726528769
SOS1	0	15	1	-0.0171081980778981
SOS1	0	15	2	-0.940106893359451
SOS1	0	15	3	-0.840208253357788
SOS1	0	15	4	-0.56325500034157
SOS1	0	15	5	1.24928548590124
SOS1	0	15	6	-0.338274319505547
SOS1	0	15	7	0.606700624372773
SOS1	0	15	8	-0.6349910981555
SOS1	0	15	9	-0.0135131451649894
SOS1	0	15	10	-0.71063478998001
SOS1	0	15	11	-0.622012937774033
SOS1	0	15	12	-0.0696589616795228
SOS1	0	15	13	1.66378211491292
SOS1	0	15	14	1.90663102229504
SOS1	0	15	15	0.92704421748135
SOS1	0	15	16	0.978434532813928
SOS1	0	15	17	0.220461973436962
SOS1	0	15	18	-0.314495018593116
SOS1	0	15	19	0.353163440323573
SOS1	0	15	20	-1.31214863935176
SOS1	0	15	21	-2.25173392290541
SOS1	0	15	22	1.10381379715338
SOS1	0	15	23	-0.956693481631544
SOS1	0	15	24	0.575517451186999
SOS1	1	15	25	-1.58939134642816
SOS1	1	15	26	-0.709591893819872
SOS1	1	15	27	0.214749335794174
SOS1	1	15	28	-0.321258278186156
SOS1	1	15	29	-0.985474771019229
SOS1	1	15	30	-1.26805157824346
SOS1	1	15	31	-0.576800827628385
SOS1	1	15	32	-0.850298368371602
SOS1	1	15	33	-2.2708721022546
SOS1	1	15	34	-1.05691670369194
SOS1	1	15	35	-4.39702916643836
SOS1	1	15	36	0.645971301314706
SOS1	1	15	37	0.394612644699342
SOS1	1	15	38	-1.56946210762933
SOS1	1	15	39	-1.25683865083007
SOS1	1	15	40	-0.743256740149382
SOS1	1	15	41	-0.650078785172799
SOS1	1	15	42	-0.423074744280115
AKT2	0	16	1	0.571067786779565
AKT2	0	16	2	0.821700968618458
AKT2	0	16	3	0.303507520842671
AKT2	0	16	4	0.926863571933287
AKT2	0	16	5	-0.643472488766991
AKT2	0	16	6	0.686351445780892
AKT2	0	16	7	-0.652377983780171
AKT2	0	16	8	-0.697548222584561
AKT2	0	16	9	1.33009691020019
AKT2	0	16	10	-0.54819426615977
AKT2	0	16	11	0.626198806096636
AKT2	0	16	12	0.292729187072641
AKT2	0	16	13	0.126138254296292
AKT2	0	16	14	0.854071409808023
AKT2	0	16	15	-3.23688430235792
AKT2	0	16	16	-0.839946641490998
AKT2	0	16	17	0.0569833200992604
AKT2	0	16	18	0.36950967292613
AKT2	0	16	19	0.402938008275316
AKT2	0	16	20	-1.22724819388023
AKT2	0	16	21	0.662076246784543
AKT2	0	16	22	0.49252730312687
AKT2	0	16	23	-1.35244434763551
AKT2	0	16	24	0.675356034015365
AKT2	1	16	25	-0.181009805186222
AKT2	1	16	26	-0.0468956120839739
AKT2	1	16	27	-0.374829463834901
AKT2	1	16	28	-0.102731693278246
AKT2	1	16	29	-0.043662119982673
AKT2	1	16	30	0.729702235939989
AKT2	1	16	31	0.881946254305951
AKT2	1	16	32	0.769981390557704
AKT2	1	16	33	1.00807000700938
AKT2	1	16	34	-0.68388304520842
AKT2	1	16	35	0.308873646086057
AKT2	1	16	36	-0.543975879880429
AKT2	1	16	37	-0.269954974961039
AKT2	1	16	38	-5.69586705669416
AKT2	1	16	39	0.701637976999755
AKT2	1	16	40	-0.510564650154109
AKT2	1	16	41	0.0323216429108231
AKT2	1	16	42	-0.112759269863264
GSK3B	0	17	1	-1.06310251589591
GSK3B	0	17	2	-0.865680779149507
GSK3B	0	17	3	-0.219768013017572
GSK3B	0	17	4	-1.20314449215164
GSK3B	0	17	5	0.638506005164599
GSK3B	0	17	6	-0.745595821400731
GSK3B	0	17	7	-0.659780740531594
GSK3B	0	17	8	-0.355390252497168
GSK3B	0	17	9	-0.074629950699959
GSK3B	0	17	10	-0.107255474615565
GSK3B	0	17	11	-0.100713670876007
GSK3B	0	17	12	-1.90351748042394
GSK3B	0	17	13	2.00861712860483
GSK3B	0	17	14	0.80361505571619
GSK3B	0	17	15	-0.293914066244525
GSK3B	0	17	16	-0.0336013242288461
GSK3B	0	17	17	0.651687329041422
GSK3B	0	17	18	0.367470887136847
GSK3B	0	17	19	-0.048678804006841
GSK3B	0	17	20	1.43714954568884
GSK3B	0	17	21	2.5251203122612
GSK3B	0	17	22	0.267076832504005
GSK3B	0	17	23	-0.713553040608775
GSK3B	0	17	24	-0.310916669769308
GSK3B	1	17	25	-1.1573757116309
GSK3B	1	17	26	1.82290170759204
GSK3B	1	17	27	1.73543918121741
GSK3B	1	17	28	0.225337797968934
GSK3B	1	17	29	0.243704282234431
