genename	sampname	gene	samp	value
CEL	0	1	1	-0.418772774535795
CEL	0	1	2	0.0967004325638725
CEL	0	1	3	-0.177083002252974
CEL	0	1	4	0.241178129949036
CEL	0	1	5	0.308367009449267
CEL	0	1	6	0.0414123800331923
CEL	0	1	7	1.29249291705535
CEL	0	1	8	-1.07150176018036
CEL	0	1	9	-1.12079124584914
CEL	0	1	10	-1.07150176018036
CEL	0	1	11	0.381534678138394
CEL	0	1	12	-1.52243619055624
CEL	0	1	13	0.241178129949036
CEL	0	1	14	-1.52243619055624
CEL	0	1	15	-0.806424342878821
CEL	0	1	16	1.02072649415621
CEL	0	1	17	0.642145423475979
CEL	0	1	18	0.525771284306568
CEL	0	1	19	-0.244094889777732
CEL	0	1	20	-0.0278340680511159
CEL	0	1	21	-0.2717890715074
CEL	0	1	22	0.484813629925137
CEL	0	1	23	3.12946458926887
CEL	0	1	24	-0.151119801944728
CEL	1	1	25	0.888462572993254
CEL	1	1	26	0.0748368539306849
CEL	1	1	27	0.181008140136405
CEL	1	1	28	0.0858097405868245
CEL	1	1	29	0.416782479137051
CEL	1	1	30	-0.847381997260253
CEL	1	1	31	0.308367009449267
CEL	1	1	32	-0.481995804037902
CEL	1	1	33	1.51320376732179
CEL	1	1	34	-1.09593763926087
CEL	1	1	35	0.0967004325638725
CEL	1	1	36	1.28292774715533
CEL	1	1	37	-0.100544247566952
CEL	1	1	38	9.265120518155
CEL	1	1	39	0.0748368539306849
CEL	1	1	40	0.211404381336254
CEL	1	1	41	4.52261661410459
CEL	1	1	42	3.94597484187611
SOAT1	0	2	1	0.525365414252003
SOAT1	0	2	2	1.50951104380893
SOAT1	0	2	3	1.13271703445974
SOAT1	0	2	4	-1.38897790678609
SOAT1	0	2	5	-0.171063818241917
SOAT1	0	2	6	-0.684774323618574
SOAT1	0	2	7	-0.550560241638576
SOAT1	0	2	8	0.303684716799817
SOAT1	0	2	9	0.602936496609361
SOAT1	0	2	10	-0.0468721035602742
SOAT1	0	2	11	-0.445929985183188
SOAT1	0	2	12	1.79203555424039
SOAT1	0	2	13	0.322752747822475
SOAT1	0	2	14	0.779702242840281
SOAT1	0	2	15	-0.794990547059243
SOAT1	0	2	16	-1.65678959412823
SOAT1	0	2	17	0.138853244930243
SOAT1	0	2	18	-0.757557799259129
SOAT1	0	2	19	-1.5863228863524
SOAT1	0	2	20	-0.920722366955058
SOAT1	0	2	21	1.68031731354584
SOAT1	0	2	22	-0.614601183824822
SOAT1	0	2	23	-0.280939416163197
SOAT1	0	2	24	1.11222636346164
SOAT1	1	2	25	0.87499798410656
SOAT1	1	2	26	-0.846041473633098
SOAT1	1	2	27	-1.16863430620863
SOAT1	1	2	28	0.926194765154684
SOAT1	1	2	29	0.289260760583773
SOAT1	1	2	30	0.722536312007461
SOAT1	1	2	31	-0.245737725776842
SOAT1	1	2	32	0.0887089195214768
SOAT1	1	2	33	-0.300410633530511
SOAT1	1	2	34	0.406331623405894
SOAT1	1	2	35	-2.89914555462875
SOAT1	1	2	36	-0.323374666391514
SOAT1	1	2	37	-1.72312954719183
SOAT1	1	2	38	0.955595495324873
SOAT1	1	2	39	-1.54276659403103
SOAT1	1	2	40	-5.36915214193512
SOAT1	1	2	41	0.306078406639604
SOAT1	1	2	42	-8.31239275996645
MSMO1	0	3	1	1.43091378063908
MSMO1	0	3	2	-0.264011486450034
MSMO1	0	3	3	-0.867801773263369
MSMO1	0	3	4	0.996589192956642
MSMO1	0	3	5	1.46272225331659
MSMO1	0	3	6	-1.002480341144
MSMO1	0	3	7	0.163919754579197
MSMO1	0	3	8	-0.920798768100549
MSMO1	0	3	9	-1.62167415481356
MSMO1	0	3	10	1.13048499448015
MSMO1	0	3	11	-2.16996717648636
MSMO1	0	3	12	1.18136064002907
MSMO1	0	3	13	-0.00832608118957256
MSMO1	0	3	14	0.41033329017439
MSMO1	0	3	15	1.17004832489579
MSMO1	0	3	16	-0.0341380235737206
MSMO1	0	3	17	-0.79212872319659
MSMO1	0	3	18	-0.799893831170662
MSMO1	0	3	19	0.56586361323545
MSMO1	0	3	20	-0.0291065532765698
MSMO1	0	3	21	1.11958014685758
MSMO1	0	3	22	-0.825013177818671
MSMO1	0	3	23	-0.144172966514552
MSMO1	0	3	24	-0.152302934165665
MSMO1	1	3	25	-0.300642444535122
MSMO1	1	3	26	1.61581295655701
MSMO1	1	3	27	-0.577079269875113
MSMO1	1	3	28	1.92466477532935
MSMO1	1	3	29	-0.808538657441443
MSMO1	1	3	30	0.77136644115506
MSMO1	1	3	31	-0.0413363458850964
MSMO1	1	3	32	1.56360232418336
MSMO1	1	3	33	-2.12350388105707
MSMO1	1	3	34	-1.45883725167548
MSMO1	1	3	35	-1.16795676053928
MSMO1	1	3	36	-1.69161612230785
